header,title,titleUrl,subtitles,time,products,description,channelName,channelUrl
YouTube,ดู Valorant | แรงค์แบบไม่ต้องวอร์ม,https://www.youtube.com/watch?v=LfQaiObxAx0,"[{'name': 'CigaretteS TV', 'url': 'https://www.youtube.com/channel/UCGxGszYWu_EzHNNu1RsqCeQ'}]",2020-10-22T07:09:59.392Z,['YouTube'],,CigaretteS TV,https://www.youtube.com/channel/UCGxGszYWu_EzHNNu1RsqCeQ
YouTube,ดู จบนี่ไปเจอกันหน้าห้อง! - Q&A: Season 2 EP.3,https://www.youtube.com/watch?v=UB6hr7_DOt4,"[{'name': 'HEARTROCKER', 'url': 'https://www.youtube.com/channel/UC4plRabXFGdAE6HP-tBQKdQ'}]",2020-10-22T06:22:03.852Z,['YouTube'],,HEARTROCKER,https://www.youtube.com/channel/UC4plRabXFGdAE6HP-tBQKdQ
YouTube,"ดู [Symphonic Suite ""UC2012""] 5th Mov. :Gundam",https://www.youtube.com/watch?v=lsiw2pDxqtk,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-22T06:07:18.233Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู CRYst-Alise (Remastered),https://www.youtube.com/watch?v=wYUqxR-mMGU,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-22T06:02:01.483Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Darling in the Franxx OST - 07 Counterattack,https://www.youtube.com/watch?v=wMUcybfsuVA,"[{'name': 'big meme', 'url': 'https://www.youtube.com/channel/UC2Tk6gMZc0KP8GVQw_QLbmA'}]",2020-10-22T05:58:55.272Z,['YouTube'],,big meme,https://www.youtube.com/channel/UC2Tk6gMZc0KP8GVQw_QLbmA
YouTube,ดู DARLING in the FRANXX OST - CODE:016,https://www.youtube.com/watch?v=fmr2lbb_L1A,"[{'name': 'Hir02 Music', 'url': 'https://www.youtube.com/channel/UCS7HUyP9USSFcmqAg-EEbsA'}]",2020-10-22T05:56:27.310Z,['YouTube'],,Hir02 Music,https://www.youtube.com/channel/UCS7HUyP9USSFcmqAg-EEbsA
YouTube,ดู 1ntr0duct10n,https://www.youtube.com/watch?v=vNaEZWVAgNo,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-22T05:54:26.621Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Hiroyuki Sawano – Battle Continues 'Suite' | Epic Music | BEST Battle Music,https://www.youtube.com/watch?v=nZNLJXBl9pw,"[{'name': '[UN///CHilD]', 'url': 'https://www.youtube.com/channel/UC38-UsT16KcCDR0kXbXxJzA'}]",2020-10-22T05:19:01.575Z,['YouTube'],,[UN///CHilD],https://www.youtube.com/channel/UC38-UsT16KcCDR0kXbXxJzA
YouTube,ดู Attack on Titan: Before Lights Out (Beast Titan Theme) x Reiner Transformation Theme | EPIC COVER,https://www.youtube.com/watch?v=KAe3CHA4vU8,"[{'name': 'Samuel Kim Music', 'url': 'https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ'}]",2020-10-22T03:03:41.652Z,['YouTube'],,Samuel Kim Music,https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ
YouTube,ดู Darling in the Franxx OST - 08 Operation,https://www.youtube.com/watch?v=uCW2QgzCMhQ,"[{'name': 'big meme', 'url': 'https://www.youtube.com/channel/UC2Tk6gMZc0KP8GVQw_QLbmA'}]",2020-10-21T15:39:10.603Z,['YouTube'],,big meme,https://www.youtube.com/channel/UC2Tk6gMZc0KP8GVQw_QLbmA
YouTube,ดู จบนี่ไปเจอกันหน้าห้อง! - Q&A: Season 2 EP.3,https://www.youtube.com/watch?v=UB6hr7_DOt4,"[{'name': 'HEARTROCKER', 'url': 'https://www.youtube.com/channel/UC4plRabXFGdAE6HP-tBQKdQ'}]",2020-10-21T13:57:48.020Z,['YouTube'],,HEARTROCKER,https://www.youtube.com/channel/UC4plRabXFGdAE6HP-tBQKdQ
YouTube,"ดู Collected Miscellany - ""Klee: Jumpy Dumpty"" | Genshin Impact",https://www.youtube.com/watch?v=jdq2shrprdU,"[{'name': 'Genshin Impact', 'url': 'https://www.youtube.com/channel/UCiS882YPwZt1NfaM0gR0D9Q'}]",2020-10-20T16:56:11.261Z,['YouTube'],,Genshin Impact,https://www.youtube.com/channel/UCiS882YPwZt1NfaM0gR0D9Q
YouTube,ดู eye-water - Attack on Titan OST - Hiroyuki Sawano,https://www.youtube.com/watch?v=v3f5PpaoLWU,"[{'name': 'maxGALACTICA', 'url': 'https://www.youtube.com/channel/UCdpYSbt55WS1yGF_ikM3IVw'}]",2020-10-20T15:08:11.423Z,['YouTube'],,maxGALACTICA,https://www.youtube.com/channel/UCdpYSbt55WS1yGF_ikM3IVw
YouTube,ดู Attack on Titan: Eren's Berserk Theme (The Weight of Lives) | EPIC VERSION,https://www.youtube.com/watch?v=7PUALY6eE7o,"[{'name': 'Samuel Kim Music', 'url': 'https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ'}]",2020-10-20T15:08:05.869Z,['YouTube'],,Samuel Kim Music,https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ
YouTube,ดู Attack on Titan Season 4 Trailer OST【Remake - Extended】[Mike Reed IX],https://www.youtube.com/watch?v=zhLMCki4I7g,"[{'name': 'Mike Reed IX', 'url': 'https://www.youtube.com/channel/UCWItmGMZF9kfNAroTLHYqfQ'}]",2020-10-20T13:06:03.164Z,['YouTube'],,Mike Reed IX,https://www.youtube.com/channel/UCWItmGMZF9kfNAroTLHYqfQ
YouTube,ดู Attack on Titan: Barricades (BARRIchestra) | EPIC VERSION (feat. @Dan Vasc),https://www.youtube.com/watch?v=yGgmNBx_koE,"[{'name': 'Samuel Kim Music', 'url': 'https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ'}]",2020-10-20T13:05:43.192Z,['YouTube'],,Samuel Kim Music,https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ
YouTube,ดู LIVE - Genshin Impact #5 - ตัวใหม่จะได้หรือไม่,https://www.youtube.com/watch?v=F6owmUfQBuw,"[{'name': 'HEARTROCKER', 'url': 'https://www.youtube.com/channel/UC4plRabXFGdAE6HP-tBQKdQ'}]",2020-10-20T13:04:49.469Z,['YouTube'],,HEARTROCKER,https://www.youtube.com/channel/UC4plRabXFGdAE6HP-tBQKdQ
YouTube,ดู แนะนำคอมโบ Fisch + Barbara คอมโบแรง ฮีลหนัก อัลติรัว [Genshin Impact],https://www.youtube.com/watch?v=qQOQ2NnjOBw,"[{'name': 'UngUng Gaming', 'url': 'https://www.youtube.com/channel/UC9v6eeO6aecq2bshARMwIog'}]",2020-10-20T06:57:50.693Z,['YouTube'],,UngUng Gaming,https://www.youtube.com/channel/UC9v6eeO6aecq2bshARMwIog
YouTube,ดู วันพีช – วิชามากิมากิ ของนินจาอัจฉริยะไรโซ,https://www.youtube.com/watch?v=n9pfV5uk-Mw,"[{'name': 'Gladiuz KB', 'url': 'https://www.youtube.com/channel/UCbazUqztZPght-7sNXpuLcg'}]",2020-10-20T05:50:32.451Z,['YouTube'],,Gladiuz KB,https://www.youtube.com/channel/UCbazUqztZPght-7sNXpuLcg
YouTube,ดู [spin9] มาไทยแล้ว! พาชม Koenigsegg Gemera ไฮเปอร์คาร์ 4 ที่นั่งรุ่นแรกของโลก เปิดราคา 110 ล้านบาท,https://www.youtube.com/watch?v=orXLph2XG3U,"[{'name': 'spin9', 'url': 'https://www.youtube.com/channel/UCovADuA7KBuMFORurTzL86A'}]",2020-10-20T05:36:20.049Z,['YouTube'],,spin9,https://www.youtube.com/channel/UCovADuA7KBuMFORurTzL86A
YouTube,ดู 31N-M,https://www.youtube.com/watch?v=xBztDC8MjLY,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-20T05:03:39.288Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Telegram - ทำไมบล็อกยาก?,https://www.youtube.com/watch?v=50hHkeqThaA,"[{'name': '9arm', 'url': 'https://www.youtube.com/channel/UCoiEtD4v1qMAqHV5MDI5Qpg'}]",2020-10-20T04:23:20.605Z,['YouTube'],,9arm,https://www.youtube.com/channel/UCoiEtD4v1qMAqHV5MDI5Qpg
YouTube,ดู Rise Above,https://www.youtube.com/watch?v=-G1ln2V6uvA,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-20T04:16:33.552Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Out01nzk,https://www.youtube.com/watch?v=9tkW1eJRMD4,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-20T04:14:14.813Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Hiroyuki Sawano – Battle Continues 'Suite' | Epic Music | BEST Battle Music,https://www.youtube.com/watch?v=nZNLJXBl9pw,"[{'name': '[UN///CHilD]', 'url': 'https://www.youtube.com/channel/UC38-UsT16KcCDR0kXbXxJzA'}]",2020-10-20T04:08:19.052Z,['YouTube'],,[UN///CHilD],https://www.youtube.com/channel/UC38-UsT16KcCDR0kXbXxJzA
YouTube,ดู REMEMBER (Remastered),https://www.youtube.com/watch?v=FYBSu2lE5wo,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-20T04:03:09.435Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู REMEMBER,https://www.youtube.com/watch?v=ALajnmT-2Gk,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-20T03:57:59.186Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู scaPEGoat,https://www.youtube.com/watch?v=EpM6FbGsu5I,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-20T03:52:50.012Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Chaos Drifters,https://www.youtube.com/watch?v=ry28KUFSSCE,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-20T03:41:46.586Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Mio Mare (2V-Alk Version),https://www.youtube.com/watch?v=Xx1hw1BwuLM,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-20T03:37:23.419Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Crystalise,https://www.youtube.com/watch?v=hxuagJ1Kexw,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-20T03:32:07.335Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Bios-LaZaRuS,https://www.youtube.com/watch?v=ljmZ1PFMnns,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-20T03:27:28.471Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู PROMARE 1st Anniversary × 宅REC-nZk「NEXUS ＜PODv＞」／SawanoHiroyuki[nZk]:Laco,https://www.youtube.com/watch?v=rrFXEr1pHqA,"[{'name': '澤野弘之 / SawanoHiroyuki[nZk]', 'url': 'https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng'}]",2020-10-20T03:23:17.056Z,['YouTube'],,澤野弘之 / SawanoHiroyuki[nZk],https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng
YouTube,ดู SawanoHiroyuki[nZk] [-30k]re:tuneS『Keep on keeping on ＜MODv＞』,https://www.youtube.com/watch?v=SNdf5oSVYDc,"[{'name': '澤野弘之 / SawanoHiroyuki[nZk]', 'url': 'https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng'}]",2020-10-20T03:14:53.817Z,['YouTube'],,澤野弘之 / SawanoHiroyuki[nZk],https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng
YouTube,ดู Λsʜᴇs＜MODv＞ (feat. Gemie) - Promare Rearrange CD - Hiroyuki Sawano,https://www.youtube.com/watch?v=h54-Gwh5rqU,"[{'name': 'Max Galactica', 'url': 'https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg'}]",2020-10-20T03:10:23.654Z,['YouTube'],,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
YouTube,ดู DARLING in the FRANXX OST - FUSE (Lyrics),https://www.youtube.com/watch?v=0H5GUFrV8Qw,"[{'name': 'Hir02 Music', 'url': 'https://www.youtube.com/channel/UCS7HUyP9USSFcmqAg-EEbsA'}]",2020-10-20T03:07:24.335Z,['YouTube'],,Hir02 Music,https://www.youtube.com/channel/UCS7HUyP9USSFcmqAg-EEbsA
YouTube,ดู Darling in the Franxx OST - 08 Operation,https://www.youtube.com/watch?v=uCW2QgzCMhQ,"[{'name': 'big meme', 'url': 'https://www.youtube.com/channel/UC2Tk6gMZc0KP8GVQw_QLbmA'}]",2020-10-20T03:01:18.289Z,['YouTube'],,big meme,https://www.youtube.com/channel/UC2Tk6gMZc0KP8GVQw_QLbmA
YouTube,"ดู Hiroyuki Sawano - All in All | ""Emotional Music""",https://www.youtube.com/watch?v=PyVRPG6-0cw,"[{'name': 'dfsdf dfs', 'url': 'https://www.youtube.com/channel/UCBKQz0Esn6mT3Prbcqae65A'}]",2020-10-20T02:59:42.805Z,['YouTube'],,dfsdf dfs,https://www.youtube.com/channel/UCBKQz0Esn6mT3Prbcqae65A
YouTube,ดู 31N-P - Sign OST - Hiroyuki Sawano,https://www.youtube.com/watch?v=VE-qIP5TE9Q,"[{'name': 'Max Galactica', 'url': 'https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg'}]",2020-10-20T02:55:42.232Z,['YouTube'],,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
YouTube,ดู Reluctant Heroes (Slow Piano Ver.),https://www.youtube.com/watch?v=xePmQK_jhGc,"[{'name': 'Finks8', 'url': 'https://www.youtube.com/channel/UCg0pr5IYoWZclNA6yPk9q_A'}]",2020-10-20T02:52:09.144Z,['YouTube'],,Finks8,https://www.youtube.com/channel/UCg0pr5IYoWZclNA6yPk9q_A
YouTube,ดู Alone but Together -Pf Ver.- - Sign OST - KOHTA YAMAMOTO,https://www.youtube.com/watch?v=DAUK2NbJuS8,"[{'name': 'Max Galactica', 'url': 'https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg'}]",2020-10-20T02:48:46.438Z,['YouTube'],,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
YouTube,"ดู New Character Demo - ""Klee: Da-Da Da!"" | Genshin Impact",https://www.youtube.com/watch?v=C_duDk5e8yU,"[{'name': 'Genshin Impact', 'url': 'https://www.youtube.com/channel/UCiS882YPwZt1NfaM0gR0D9Q'}]",2020-10-19T15:24:26.565Z,['YouTube'],,Genshin Impact,https://www.youtube.com/channel/UCiS882YPwZt1NfaM0gR0D9Q
YouTube,ดู Among Us | โดดท่อโชว์มายากลไปหนึ่งที #1 Highlight,https://www.youtube.com/watch?v=4pdkDZAYskw,"[{'name': 'CigaretteS TV', 'url': 'https://www.youtube.com/channel/UCGxGszYWu_EzHNNu1RsqCeQ'}]",2020-10-19T12:30:22.966Z,['YouTube'],,CigaretteS TV,https://www.youtube.com/channel/UCGxGszYWu_EzHNNu1RsqCeQ
YouTube,ดู 宅REC-nZk「Tranquility ＜MODv＞」／ SawanoHiroyuki[nZk]:Anly,https://www.youtube.com/watch?v=NjzOcVNdqrk,"[{'name': '澤野弘之 / SawanoHiroyuki[nZk]', 'url': 'https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng'}]",2020-10-19T12:20:52.381Z,['YouTube'],,澤野弘之 / SawanoHiroyuki[nZk],https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng
YouTube,ดู PROMARE 1st Anniversary × 宅REC-nZk「NEXUS ＜PODv＞」／SawanoHiroyuki[nZk]:Laco,https://www.youtube.com/watch?v=rrFXEr1pHqA,"[{'name': '澤野弘之 / SawanoHiroyuki[nZk]', 'url': 'https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng'}]",2020-10-19T12:16:41.259Z,['YouTube'],,澤野弘之 / SawanoHiroyuki[nZk],https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng
YouTube,ดู https://www.youtube.com/watch?v=pruPGs3QZng,https://www.youtube.com/watch?v=pruPGs3QZng,,2020-10-19T12:10:24.071Z,['YouTube'],,,
YouTube,ดู SawanoHiroyuki[nZk] [-30k]re:tuneS『Keep on keeping on ＜MODv＞』,https://www.youtube.com/watch?v=SNdf5oSVYDc,"[{'name': '澤野弘之 / SawanoHiroyuki[nZk]', 'url': 'https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng'}]",2020-10-19T12:06:06.460Z,['YouTube'],,澤野弘之 / SawanoHiroyuki[nZk],https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng
YouTube,ดู Crystalise,https://www.youtube.com/watch?v=hxuagJ1Kexw,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-19T12:00:50.829Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Bios-LaZaRuS,https://www.youtube.com/watch?v=ljmZ1PFMnns,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-19T11:56:12.243Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Λsʜᴇs＜MODv＞ (feat. Gemie) - Promare Rearrange CD - Hiroyuki Sawano,https://www.youtube.com/watch?v=h54-Gwh5rqU,"[{'name': 'Max Galactica', 'url': 'https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg'}]",2020-10-19T11:51:42.158Z,['YouTube'],,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
YouTube,ดู 31N-P,https://www.youtube.com/watch?v=N_BYpL1ZjPg,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-19T11:47:42.097Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู 31N-M,https://www.youtube.com/watch?v=xBztDC8MjLY,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-19T11:43:36.708Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู ผมจำชื่อพีไม่ได้! - สายด่วนป่วนFreeFire #18,https://www.youtube.com/watch?v=lcp3qyD6Zas,"[{'name': 'HEARTROCKER', 'url': 'https://www.youtube.com/channel/UC4plRabXFGdAE6HP-tBQKdQ'}]",2020-10-19T10:04:30.004Z,['YouTube'],,HEARTROCKER,https://www.youtube.com/channel/UC4plRabXFGdAE6HP-tBQKdQ
YouTube,ดู 【原神】キャラクター実戦紹介　クレー(CV：久野美咲)「たったた！」,https://www.youtube.com/watch?v=7-VnFQvCLDc,"[{'name': '原神-Genshin-公式', 'url': 'https://www.youtube.com/channel/UCAVR6Q0YgYa8xwz8rdg9Mrg'}]",2020-10-19T05:36:33.021Z,['YouTube'],,原神-Genshin-公式,https://www.youtube.com/channel/UCAVR6Q0YgYa8xwz8rdg9Mrg
YouTube,ดู Genshin Impact - Hidden Chests Series - Mining location #1,https://www.youtube.com/watch?v=1-7TXig-BDs,"[{'name': 'Mayonegg', 'url': 'https://www.youtube.com/channel/UCgAqynfFaUG9gCGjrYOdkDA'}]",2020-10-19T05:21:02.335Z,['YouTube'],,Mayonegg,https://www.youtube.com/channel/UCgAqynfFaUG9gCGjrYOdkDA
YouTube,ดู Genshin Impact Most Unexpected Secret Chests! Free Primogems EXP and Artifacts!,https://www.youtube.com/watch?v=lpB1QpV94PM,"[{'name': 'taka gg', 'url': 'https://www.youtube.com/channel/UC65Haje10c2f5zSQjeJXI2A'}]",2020-10-19T05:18:49.786Z,['YouTube'],,taka gg,https://www.youtube.com/channel/UC65Haje10c2f5zSQjeJXI2A
YouTube,ดู Genshin Impact Secret Achievements Free 200+ Primogems,https://www.youtube.com/watch?v=IdoQZhC34kI,"[{'name': 'taka gg', 'url': 'https://www.youtube.com/channel/UC65Haje10c2f5zSQjeJXI2A'}]",2020-10-19T05:18:44.464Z,['YouTube'],,taka gg,https://www.youtube.com/channel/UC65Haje10c2f5zSQjeJXI2A
YouTube,ดู Hiroyuki Sawano – Battle Continues 'Suite' | Epic Music | BEST Battle Music,https://www.youtube.com/watch?v=nZNLJXBl9pw,"[{'name': '[UN///CHilD]', 'url': 'https://www.youtube.com/channel/UC38-UsT16KcCDR0kXbXxJzA'}]",2020-10-19T04:07:22.692Z,['YouTube'],,[UN///CHilD],https://www.youtube.com/channel/UC38-UsT16KcCDR0kXbXxJzA
YouTube,ดู Keep on Keeping on,https://www.youtube.com/watch?v=o4wfiUmta0g,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-19T03:53:33.772Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Out01nzk,https://www.youtube.com/watch?v=9tkW1eJRMD4,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-19T03:51:22.983Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู RE:0 - Promare OST - Hiroyuki Sawano,https://www.youtube.com/watch?v=gky7ZEtmYWs,"[{'name': 'Max Galactica', 'url': 'https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg'}]",2020-10-19T03:48:42.554Z,['YouTube'],,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
YouTube,ดู Shingeki no Kyojin - Reluctant Heroes [Sad ver] (Guitar Cover),https://www.youtube.com/watch?v=xq7BjGBIZ7Y,"[{'name': 'Xsarixou', 'url': 'https://www.youtube.com/channel/UCttuW9-Z9khbSfv9so1Kw4g'}]",2020-10-19T03:43:45.468Z,['YouTube'],,Xsarixou,https://www.youtube.com/channel/UCttuW9-Z9khbSfv9so1Kw4g
YouTube,ดู You Say Run (Re-build) (feat. 小畑 貴裕),https://www.youtube.com/watch?v=CSeCGbX38P8,"[{'name': 'Yuki Hayashi - Topic', 'url': 'https://www.youtube.com/channel/UCQ6eto8FjpD7mut_F23ctpw'}]",2020-10-19T03:39:14.637Z,['YouTube'],,Yuki Hayashi - Topic,https://www.youtube.com/channel/UCQ6eto8FjpD7mut_F23ctpw
YouTube,ดู REMEMBER (Remastered),https://www.youtube.com/watch?v=FYBSu2lE5wo,"[{'name': 'Hiroyuki Sawano - Topic', 'url': 'https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw'}]",2020-10-19T03:34:05.366Z,['YouTube'],,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
YouTube,ดู Reluctant Heroes (Slow Piano Ver.),https://www.youtube.com/watch?v=xePmQK_jhGc,"[{'name': 'Finks8', 'url': 'https://www.youtube.com/channel/UCg0pr5IYoWZclNA6yPk9q_A'}]",2020-10-19T03:30:31.199Z,['YouTube'],,Finks8,https://www.youtube.com/channel/UCg0pr5IYoWZclNA6yPk9q_A
YouTube,ดู 31N-P - Sign OST - Hiroyuki Sawano,https://www.youtube.com/watch?v=VE-qIP5TE9Q,"[{'name': 'Max Galactica', 'url': 'https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg'}]",2020-10-19T03:26:31.226Z,['YouTube'],,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
YouTube,ดู eye-water - Attack on Titan OST - Hiroyuki Sawano,https://www.youtube.com/watch?v=v3f5PpaoLWU,"[{'name': 'maxGALACTICA', 'url': 'https://www.youtube.com/channel/UCdpYSbt55WS1yGF_ikM3IVw'}]",2020-10-19T03:23:28.039Z,['YouTube'],,maxGALACTICA,https://www.youtube.com/channel/UCdpYSbt55WS1yGF_ikM3IVw
YouTube,ดู Alone but Together -カルテットVer- - Sign OST - KOHTA YAMAMOTO,https://www.youtube.com/watch?v=M-2qlKnFTdQ,"[{'name': 'Max Galactica', 'url': 'https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg'}]",2020-10-19T03:20:34.807Z,['YouTube'],,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
YouTube,ดู stRE:0ings - Promare OST - Hiroyuki Sawano,https://www.youtube.com/watch?v=OKuJR8BFl8g,"[{'name': 'Max Galactica', 'url': 'https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg'}]",2020-10-19T03:18:06.530Z,['YouTube'],,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
